Date,Price,Open,High,Low,Change
1989-05-02,1.0993,1.0993,1.1052,1.0991,-0.07
1989-05-03,1.0993,1.0993,1.1039,1.0983,0
1989-05-04,1.0986,1.0986,1.1037,1.0974,-0.06
1989-05-05,1.097,1.097,1.1043,1.0949,-0.15
1989-05-06,1.097,1.097,1.1043,1.0949,-0.15
1989-05-07,1.097,1.097,1.1043,1.0949,-0.15
1989-05-08,1.0905,1.0905,1.0983,1.088,-0.59
1989-05-09,1.0901,1.0901,1.0924,1.0853,-0.04
1989-05-10,1.0949,1.0949,1.0972,1.0893,0.44
1989-05-11,1.0874,1.0874,1.0956,1.0854,-0.68
1989-05-12,1.0842,1.0842,1.0983,1.0841,-0.29
1989-05-13,1.0842,1.0842,1.0983,1.0841,-0.29
1989-05-14,1.0842,1.0842,1.0983,1.0841,-0.29
1989-05-15,1.0738,1.0738,1.0815,1.0686,-0.96
1989-05-16,1.0746,1.0746,1.0774,1.0709,0.07
1989-05-17,1.0556,1.0556,1.0746,1.053,-1.77
1989-05-18,1.0568,1.0568,1.0612,1.0486,0.11
1989-05-19,1.0525,1.0525,1.0605,1.0525,-0.41
1989-05-20,1.0525,1.0525,1.0605,1.0525,-0.41
1989-05-21,1.0525,1.0525,1.0605,1.0525,-0.41
1989-05-22,1.0342,1.0342,1.0564,1.0324,-1.74
1989-05-23,1.0332,1.0332,1.0415,1.0279,-0.1
1989-05-24,1.0338,1.0338,1.0364,1.0279,0.06
1989-05-25,1.0489,1.0489,1.0511,1.0364,1.46
1989-05-26,1.0487,1.0487,1.0634,1.0456,-0.02
1989-05-27,1.0487,1.0487,1.0634,1.0456,-0.02
1989-05-28,1.0487,1.0487,1.0634,1.0456,-0.02
